0.000000,0.000000
0.010000,0.000000
0.020000,0.000000
0.025848,0.000000
0.030000,0.291054
0.040000,0.992018
0.050000,1.692982
0.060000,2.393946
0.070000,3.094910
0.080000,3.795874
0.090000,4.496838
0.100000,5.197802
0.100000,5.197802
0.110000,5.265093
0.120000,5.331197
0.130000,5.396907
0.140000,5.463012
0.150000,5.530303
0.160000,5.599570
0.170000,5.671604
0.180000,5.747079
0.190000,5.823970
0.200000,5.897558
0.210000,5.963006
0.220000,6.015475
0.230000,6.050340
0.240000,6.067820
0.250000,6.072980
0.260000,6.071097
0.270000,6.067448
0.280000,6.067169
0.290000,6.072159
0.300000,6.081083
0.310000,6.092466
0.320000,6.104830
0.330000,6.116747
0.340000,6.127867
0.350000,6.138919
0.360000,6.150680
0.370000,6.163927
0.380000,6.179411
0.390000,6.197348
0.400000,6.217414
0.410000,6.239259
0.420000,6.262537
0.430000,6.286895
0.440000,6.311882
0.450000,6.336947
0.460000,6.361536
0.470000,6.385095
0.480000,6.407087
0.490000,6.427386
0.500000,6.446281
0.510000,6.464076
0.520000,6.481076
0.530000,6.497576
0.540000,6.513656
0.550000,6.529178
0.560000,6.543994
0.570000,6.557958
0.580000,6.570924
0.590000,6.582800
0.600000,6.593542
0.610000,6.603113
0.620000,6.611472
0.630000,6.618586
0.640000,6.624565
0.650000,6.629661
0.660000,6.634132
0.670000,6.638238
0.680000,6.642229
0.690000,6.646207
0.700000,6.650118
0.710000,6.653905
0.720000,6.657508
0.730000,6.660877
0.740000,6.664154
0.750000,6.667676
0.760000,6.671788
0.770000,6.676832
0.780000,6.683144
0.790000,6.690839
0.800000,6.699807
0.810000,6.709934
0.820000,6.721102
0.830000,6.733188
0.840000,6.745933
0.850000,6.758937
0.860000,6.771797
0.870000,6.784107
0.880000,6.795476
0.890000,6.805762
0.900000,6.815079
0.910000,6.823552
0.920000,6.831304
0.930000,6.838462
0.940000,6.845158
0.950000,6.851541
0.960000,6.857754
0.970000,6.863944
0.980000,6.870256
0.990000,6.876816
1.000000,6.883730
1.010000,6.891106
1.020000,6.899048
1.030000,6.907655
1.040000,6.916854
1.050000,6.926402
1.060000,6.936048
1.070000,6.945540
1.080000,6.954629
1.090000,6.963095
1.100000,6.970749
1.110000,6.977405
1.120000,6.982876
1.130000,6.986987
1.140000,6.989865
1.150000,6.991936
1.160000,6.993641
1.170000,6.995419
