0.000000,0.000000
0.010000,0.000000
0.020000,0.000000
0.025848,0.000000
0.030000,0.274011
0.040000,0.933929
0.050000,1.593846
0.060000,2.253764
0.070000,2.913682
0.080000,3.573600
0.090000,4.233518
0.100000,4.893436
0.100000,4.893436
0.110000,4.930716
0.120000,4.963887
0.130000,4.995689
0.140000,5.028860
0.150000,5.066140
0.160000,5.110267
0.170000,5.163981
0.180000,5.229872
0.190000,5.307140
0.200000,5.391590
0.210000,5.478880
0.220000,5.564668
0.230000,5.644712
0.240000,5.717054
0.250000,5.782023
0.260000,5.840046
0.270000,5.891550
0.280000,5.936961
0.290000,5.976683
0.300000,6.011097
0.310000,6.040582
0.320000,6.065518
0.330000,6.086294
0.340000,6.103523
0.350000,6.118044
0.360000,6.130705
0.370000,6.142353
0.380000,6.153837
0.390000,6.166052
0.400000,6.179934
0.410000,6.196422
0.420000,6.216455
0.430000,6.240934
0.440000,6.269900
0.450000,6.302532
0.460000,6.337973
0.470000,6.375365
0.480000,6.413848
0.490000,6.452498
0.500000,6.490329
0.510000,6.526354
0.520000,6.559584
0.530000,6.589060
0.540000,6.614539
0.550000,6.636488
0.560000,6.655406
0.570000,6.671790
0.580000,6.686139
0.590000,6.698898
0.600000,6.710466
0.610000,6.721238
0.620000,6.731612
0.630000,6.741973
0.640000,6.752516
0.650000,6.763241
0.660000,6.774140
0.670000,6.785204
0.680000,6.796430
0.690000,6.807918
0.700000,6.819875
0.710000,6.832511
0.720000,6.846037
0.730000,6.860654
0.740000,6.876355
0.750000,6.892925
0.760000,6.910140
0.770000,6.927775
0.780000,6.945600
0.790000,6.963240
0.800000,6.980179
0.810000,6.995892
0.820000,7.009858
0.830000,7.021573
0.840000,7.031051
0.850000,7.038819
0.860000,7.045425
0.870000,7.051418
0.880000,7.057336
0.890000,7.063471
0.900000,7.069870
0.910000,7.076570
0.920000,7.083605
0.930000,7.091012
0.940000,7.098818
0.950000,7.107040
0.960000,7.115694
0.970000,7.124800
0.980000,7.134370
0.990000,7.144341
1.000000,7.154577
1.010000,7.164934
1.020000,7.175271
1.030000,7.185441
1.040000,7.195197
1.050000,7.204188
1.060000,7.212060
1.070000,7.218458
1.080000,7.223048
1.090000,7.225964
1.100000,7.227809
1.110000,7.229206
1.120000,7.230777
1.130000,7.233126
1.140000,7.236396
1.150000,7.240277
1.160000,7.244435
1.170000,7.248537
