0.000000,0.000000
0.010000,0.000000
0.017460,0.000000
0.020000,0.137138
0.030000,0.676987
0.040000,1.216837
0.050000,1.756686
0.060000,2.296535
0.070000,2.836385
0.080000,3.376234
0.090000,3.916083
0.100000,4.455932
0.100000,4.455932
0.110000,4.469594
0.120000,4.482517
0.130000,4.495194
0.140000,4.508118
0.150000,4.521779
0.160000,4.536672
0.170000,4.553288
0.180000,4.572078
0.190000,4.592546
0.200000,4.613250
0.210000,4.632705
0.220000,4.649426
0.230000,4.661985
0.240000,4.670219
0.250000,4.675231
0.260000,4.678179
0.270000,4.680223
0.280000,4.682506
0.290000,4.685803
0.300000,4.690529
0.310000,4.697078
0.320000,4.705846
0.330000,4.717199
0.340000,4.730760
0.350000,4.745417
0.360000,4.760025
0.370000,4.773439
0.380000,4.784538
0.390000,4.792752
0.400000,4.798060
0.410000,4.800467
0.420000,4.799976
0.430000,4.796618
0.440000,4.791015
0.450000,4.784379
0.460000,4.777951
0.470000,4.772969
0.480000,4.770638
0.490000,4.771348
0.500000,4.774675
0.510000,4.780161
0.520000,4.787348
0.530000,4.795780
0.540000,4.805089
0.550000,4.814995
0.560000,4.825221
0.570000,4.835489
0.580000,4.845530
0.590000,4.855254
0.600000,4.864752
0.610000,4.874119
0.620000,4.883455
0.630000,4.892848
0.640000,4.902195
0.650000,4.911203
0.660000,4.919568
0.670000,4.926987
0.680000,4.933158
0.690000,4.937766
0.700000,4.940485
0.710000,4.940988
0.720000,4.938948
0.730000,4.934068
0.740000,4.926700
0.750000,4.917847
0.760000,4.908539
0.770000,4.899809
0.780000,4.892673
0.790000,4.887828
0.800000,4.885655
0.810000,4.886516
0.820000,4.890777
0.830000,4.898768
0.840000,4.910035
0.850000,4.923339
0.860000,4.937406
0.870000,4.950965
0.880000,4.962772
0.890000,4.972292
0.900000,4.979696
0.910000,4.985186
0.920000,4.988964
0.930000,4.991226
0.940000,4.992065
0.950000,4.991472
0.960000,4.989432
0.970000,4.985928
0.980000,4.980957
0.990000,4.974745
1.000000,4.967750
1.010000,4.960442
1.020000,4.953290
1.030000,4.946768
1.040000,4.941516
1.050000,4.938334
1.060000,4.938029
1.070000,4.941409
1.080000,4.949225
1.090000,4.960972
1.100000,4.974881
1.110000,4.989132
1.120000,5.001902
1.130000,5.011433
1.140000,5.017447
1.150000,5.021143
1.160000,5.023786
1.170000,5.026639
