0.000000,0.000000
0.010000,0.000000
0.020000,0.000000
0.025848,0.000000
0.030000,0.283461
0.040000,0.966139
0.050000,1.648818
0.060000,2.331496
0.070000,3.014174
0.080000,3.696852
0.090000,4.379531
0.100000,5.062209
0.100000,5.062209
0.110000,5.112813
0.120000,5.161248
0.130000,5.208960
0.140000,5.257395
0.150000,5.308000
0.160000,5.362219
0.170000,5.421500
0.180000,5.487159
0.190000,5.557521
0.200000,5.627918
0.210000,5.693557
0.220000,5.749640
0.230000,5.791573
0.240000,5.819382
0.250000,5.837716
0.260000,5.851425
0.270000,5.865358
0.280000,5.884239
0.290000,5.909885
0.300000,5.941212
0.310000,5.977006
0.320000,6.016055
0.330000,6.057157
0.340000,6.099369
0.350000,6.142009
0.360000,6.184403
0.370000,6.225878
0.380000,6.265783
0.390000,6.303964
0.400000,6.340761
0.410000,6.376537
0.420000,6.411654
0.430000,6.446455
0.440000,6.480833
0.450000,6.514230
0.460000,6.546069
0.470000,6.575771
0.480000,6.602779
0.490000,6.626978
0.500000,6.648692
0.510000,6.668269
0.520000,6.686055
0.530000,6.702400
0.540000,6.717802
0.550000,6.732897
0.560000,6.748330
0.570000,6.764746
0.580000,6.782766
0.590000,6.802472
0.600000,6.823407
0.610000,6.845092
0.620000,6.867047
0.630000,6.888801
0.640000,6.910108
0.650000,6.930944
0.660000,6.951295
0.670000,6.971149
0.680000,6.990496
0.690000,7.009458
0.700000,7.028284
0.710000,7.047231
0.720000,7.066553
0.730000,7.086491
0.740000,7.106936
0.750000,7.127429
0.760000,7.147499
0.770000,7.166670
0.780000,7.184489
0.790000,7.200920
0.800000,7.216347
0.810000,7.231175
0.820000,7.245804
0.830000,7.260632
0.840000,7.275914
0.850000,7.291758
0.860000,7.308271
0.870000,7.325557
0.880000,7.343711
0.890000,7.362659
0.900000,7.382146
0.910000,7.401913
0.920000,7.421702
0.930000,7.441262
0.940000,7.460558
0.950000,7.479770
0.960000,7.499088
0.970000,7.518702
0.980000,7.538791
0.990000,7.559323
1.000000,7.580051
1.010000,7.600718
1.020000,7.621069
1.030000,7.640846
1.040000,7.659812
1.050000,7.677744
1.060000,7.694422
1.070000,7.709622
1.080000,7.723123
1.090000,7.734675
1.100000,7.744003
1.110000,7.750830
1.120000,7.754880
1.130000,7.755900
1.140000,7.754233
1.150000,7.750809
1.160000,7.746587
1.170000,7.742524
