0.000000,0.000000
0.010000,0.000000
0.020000,0.000000
0.025848,0.000000
0.030000,0.256955
0.040000,0.875796
0.050000,1.494637
0.060000,2.113478
0.070000,2.732319
0.080000,3.351160
0.090000,3.970001
0.100000,4.588842
0.100000,4.588842
0.110000,4.617104
0.120000,4.641223
0.130000,4.663960
0.140000,4.688078
0.150000,4.716341
0.160000,4.751512
0.170000,4.796352
0.180000,4.853466
0.190000,4.921777
0.200000,4.996529
0.210000,5.072808
0.220000,5.145698
0.230000,5.210415
0.240000,5.265180
0.250000,5.311224
0.260000,5.349906
0.270000,5.382586
0.280000,5.410626
0.290000,5.435386
0.300000,5.458233
0.310000,5.480532
0.320000,5.503646
0.330000,5.528894
0.340000,5.556472
0.350000,5.585461
0.360000,5.614890
0.370000,5.643792
0.380000,5.671227
0.390000,5.696975
0.400000,5.721531
0.410000,5.745421
0.420000,5.769173
0.430000,5.793310
0.440000,5.818326
0.450000,5.844683
0.460000,5.872839
0.470000,5.903256
0.480000,5.936358
0.490000,5.971756
0.500000,6.008252
0.510000,6.044608
0.520000,6.079591
0.530000,6.111989
0.540000,6.141152
0.550000,6.166991
0.560000,6.189440
0.570000,6.208435
0.580000,6.223934
0.590000,6.236430
0.600000,6.246951
0.610000,6.256546
0.620000,6.266268
0.630000,6.277142
0.640000,6.289627
0.650000,6.303618
0.660000,6.318982
0.670000,6.335589
0.680000,6.353303
0.690000,6.371920
0.700000,6.391163
0.710000,6.410752
0.720000,6.430407
0.730000,6.449856
0.740000,6.468969
0.750000,6.487759
0.760000,6.506247
0.770000,6.524454
0.780000,6.542391
0.790000,6.559869
0.800000,6.576497
0.810000,6.591877
0.820000,6.605610
0.830000,6.617323
0.840000,6.627267
0.850000,6.636313
0.860000,6.645358
0.870000,6.655303
0.880000,6.667026
0.890000,6.680975
0.900000,6.697169
0.910000,6.715605
0.920000,6.736281
0.930000,6.759174
0.940000,6.783754
0.950000,6.808986
0.960000,6.833811
0.970000,6.857172
0.980000,6.878036
0.990000,6.895968
1.000000,6.911131
1.010000,6.923711
1.020000,6.933896
1.030000,6.941877
1.040000,6.947926
1.050000,6.952397
1.060000,6.955645
1.070000,6.958028
1.080000,6.959898
1.090000,6.961522
1.100000,6.963082
1.110000,6.964753
1.120000,6.966713
1.130000,6.969132
1.140000,6.972016
1.150000,6.975204
1.160000,6.978531
1.170000,6.981830
